LOJA;CUPOM;DATA DA VENDA;ID_CLIENTE;VENDEDOR;COD_VENDA;QUANTIDADE TOTAL;VALOR VENDA;VALOR PAGO;VALOR CANCELADO
251313;1517;2016-12-11 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;1518;2016-12-11 00:00:00.000;NULL;VIL ;7O ;1;62.90;62.90;0.00
251313;1519;2016-12-11 00:00:00.000;NULL;VIL ;7O ;1;28.90;28.90;0.00
251313;1520;2016-12-11 00:00:00.000;NULL;VIQ ;7O ;1;38.90;38.90;0.00
251313;1521;2016-12-11 00:00:00.000;NULL;8080;7O ;3;83.70;83.70;0.00
251313;1522;2016-12-11 00:00:00.000;NULL;VIO ;7O ;1;24.90;24.90;0.00
251313;1523;2016-12-11 00:00:00.000;NULL;VIQ ;7O ;1;47.90;47.90;0.00
251313;1524;2016-12-11 00:00:00.000;NULL;VIO ;7O ;1;24.90;24.90;0.00
251313;1525;2016-12-11 00:00:00.000;NULL;VIQ ;7O ;2;85.80;85.80;0.00
251313;1526;2016-12-11 00:00:00.000;NULL;VQQ ;7O ;1;33.90;33.90;0.00
251313;1527;2016-12-11 00:00:00.000;NULL;VIO ;7O ;1;38.90;38.90;0.00
251313;1528;2016-12-11 00:00:00.000;NULL;8080;7O ;2;62.80;62.80;0.00
251313;1529;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;43.90;43.90;0.00
251313;1530;2016-12-12 00:00:00.000;NULL;UGB ;7O ;2;71.80;71.80;0.00
251313;1531;2016-12-12 00:00:00.000;NULL;UED ;7O ;1;28.90;28.90;0.00
251313;1532;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;1533;2016-12-12 00:00:00.000;NULL;UED ;7O ;1;110.90;110.90;0.00
251313;1534;2016-12-12 00:00:00.000;NULL;VIN ;7O ;2;85.80;85.80;0.00
251313;1535;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;1536;2016-12-12 00:00:00.000;NULL;UED ;7O ;1;49.90;49.90;0.00
251313;1537;2016-12-12 00:00:00.000;NULL;UED ;7O ;3;52.70;52.70;0.00
251313;1538;2016-12-12 00:00:00.000;NULL;VIN ;7O ;1;31.90;31.90;0.00
251313;1539;2016-12-12 00:00:00.000;NULL;UGB ;7O ;4;82.60;82.60;0.00
251313;1540;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;33.90;33.90;0.00
251313;1541;2016-12-12 00:00:00.000;NULL;VIN ;7O ;2;62.80;62.80;0.00
251313;1542;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;18.90;18.90;0.00
251313;1543;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;3;52.70;52.70;0.00
251313;1544;2016-12-12 00:00:00.000;NULL;VIN ;7O ;4;160.60;160.60;0.00
251313;1545;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;33.90;33.90;0.00
251313;1546;2016-12-12 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1547;2016-12-12 00:00:00.000;NULL;8080;7O ;3;123.93;123.93;0.00
251313;1548;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;58.90;58.90;0.00
251313;1549;2016-12-12 00:00:00.000;NULL;VIN ;7O ;2;57.80;57.80;0.00
251313;1550;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;62.90;62.90;0.00
251313;1551;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;2;28.80;28.80;0.00
251313;1552;2016-12-12 00:00:00.000;NULL;VIN ;7O ;3;46.70;46.70;0.00
251313;1553;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;33.90;33.90;0.00
251313;1554;2016-12-12 00:00:00.000;NULL;VIN ;7O ;2;43.80;43.80;0.00
251313;1555;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;9;176.10;176.10;0.00
251313;1556;2016-12-12 00:00:00.000;NULL;VIQ ;7O ;3;53.70;53.70;0.00
251313;1557;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;1558;2016-12-12 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;1559;2016-12-12 00:00:00.000;NULL;UED ;7O ;2;81.80;81.80;0.00
251313;1560;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;3;65.70;65.70;0.00
251313;1561;2016-12-12 00:00:00.000;NULL;VIM ;7O ;1;62.90;62.90;0.00
251313;1562;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;37.90;37.90;0.00
251313;1563;2016-12-12 00:00:00.000;NULL;UGB ;7O ;1;99.90;99.90;0.00
251313;1564;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;2;30.80;30.80;0.00
251313;1565;2016-12-12 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1566;2016-12-12 00:00:00.000;NULL;UED ;7O ;3;45.70;45.70;0.00
251313;1567;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;1;37.90;37.90;0.00
251313;1568;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;1569;2016-12-12 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;1570;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;22.90;22.90;0.00
251313;1571;2016-12-12 00:00:00.000;NULL;VIN ;7O ;3;34.70;34.70;0.00
251313;1572;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;40.90;40.90;0.00
251313;1573;2016-12-12 00:00:00.000;NULL;VIL ;7O ;1;24.90;24.90;0.00
251313;1574;2016-12-12 00:00:00.000;NULL;8080;7O ;3;68.70;68.70;0.00
251313;1575;2016-12-12 00:00:00.000;NULL;UED ;7O ;1;37.90;37.90;0.00
251313;1576;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;110.90;110.90;0.00
251313;1577;2016-12-12 00:00:00.000;NULL;VIQ ;7O ;2;32.80;32.80;0.00
251313;1578;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;24.90;24.90;0.00
251313;1579;2016-12-12 00:00:00.000;NULL;VIN ;7O ;1;169.90;169.90;0.00
251313;1580;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;1;99.90;99.90;0.00
251313;1581;2016-12-12 00:00:00.000;NULL;VIO ;7O ;4;114.60;114.60;0.00
251313;1582;2016-12-12 00:00:00.000;NULL;VIM ;7O ;1;60.90;60.90;0.00
251313;1583;2016-12-12 00:00:00.000;NULL;VIQ ;7O ;2;29.80;29.80;0.00
251313;1584;2016-12-12 00:00:00.000;NULL;8080;7O ;1;43.90;43.90;0.00
251313;1585;2016-12-12 00:00:00.000;NULL;8080;7O ;3;41.90;41.90;0.00
251313;1586;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;1;43.90;43.90;0.00
251313;1587;2016-12-12 00:00:00.000;NULL;VIQ ;7O ;2;85.80;85.80;0.00
251313;1588;2016-12-12 00:00:00.000;NULL;VIQ ;7O ;1;47.90;47.90;0.00
251313;1589;2016-12-12 00:00:00.000;NULL;8080;7O ;1;99.90;99.90;0.00
251313;1590;2016-12-12 00:00:00.000;NULL;8080;7O ;2;49.80;49.80;0.00
251313;1591;2016-12-12 00:00:00.000;NULL;VIM ;7O ;1;34.90;34.90;0.00
251313;1592;2016-12-12 00:00:00.000;NULL;VIO ;7O ;1;58.90;58.90;0.00
251313;1593;2016-12-12 00:00:00.000;NULL;UGB ;7O ;1;43.90;43.90;0.00
251313;1594;2016-12-12 00:00:00.000;NULL;VIM ;7O ;1;43.90;43.90;0.00
251313;1595;2016-12-12 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;1596;2016-12-12 00:00:00.000;NULL;VIQ ;7O ;1;35.90;35.90;0.00
251313;1597;2016-12-12 00:00:00.000;NULL;VQQ ;7O ;2;80.80;80.80;0.00
251313;1598;2016-12-12 00:00:00.000;NULL;VIM ;7O ;1;38.90;38.90;0.00
251313;1599;2016-12-12 00:00:00.000;NULL;8080;7O ;3;97.70;97.70;0.00
251313;1600;2016-12-13 00:00:00.000;NULL;UED ;7O ;1;30.90;30.90;0.00
251313;1601;2016-12-13 00:00:00.000;NULL;UED ;7O ;1;43.90;43.90;0.00
251313;1602;2016-12-13 00:00:00.000;NULL;UGB ;7O ;1;33.90;33.90;0.00
251313;1603;2016-12-13 00:00:00.000;NULL;UED ;7O ;2;69.80;69.80;0.00
251313;1604;2016-12-13 00:00:00.000;NULL;UGB ;7O ;3;54.70;54.70;0.00
251313;1605;2016-12-13 00:00:00.000;NULL;8080;7O ;2;15.80;15.80;0.00
251313;1606;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;1607;2016-12-13 00:00:00.000;NULL;UED ;7O ;2;77.80;77.80;0.00
251313;1608;2016-12-13 00:00:00.000;NULL;UED ;7O ;3;110.31;110.31;0.00
251313;1609;2016-12-13 00:00:00.000;NULL;VIN ;7O ;2;133.80;133.80;0.00
251313;1610;2016-12-13 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;1611;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1612;2016-12-13 00:00:00.000;NULL;VIO ;7O ;2;37.80;37.80;0.00
251313;1613;2016-12-13 00:00:00.000;NULL;8071;7O ;3;58.70;58.70;0.00
251313;1614;2016-12-13 00:00:00.000;NULL;VIM ;7O ;2;71.80;71.80;0.00
251313;1615;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;1;58.90;58.90;0.00
251313;1616;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;1617;2016-12-13 00:00:00.000;NULL;8071;7O ;4;198.60;198.60;0.00
251313;1618;2016-12-13 00:00:00.000;NULL;VIM ;7O ;3;58.70;58.70;0.00
251313;1619;2016-12-13 00:00:00.000;NULL;8080;7O ;1;22.90;22.90;0.00
251313;1620;2016-12-13 00:00:00.000;NULL;VIO ;7O ;2;93.80;93.80;0.00
251313;1621;2016-12-13 00:00:00.000;NULL;UED ;7O ;1;38.90;38.90;0.00
251313;1622;2016-12-13 00:00:00.000;NULL;UED ;7O ;2;70.80;70.80;0.00
251313;1623;2016-12-13 00:00:00.000;NULL;VIN ;7O ;2;39.80;39.80;0.00
251313;1624;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;3;46.70;46.70;0.00
251313;1625;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;46.90;46.90;0.00
251313;1626;2016-12-13 00:00:00.000;NULL;VIO ;7O ;3;58.70;58.70;0.00
251313;1627;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1628;2016-12-13 00:00:00.000;NULL;8080;7O ;2;105.80;105.80;0.00
251313;1629;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;99.90;99.90;0.00
251313;1630;2016-12-13 00:00:00.000;14600229711;8071;7O ;6;39.70;39.70;0.00
251313;1631;2016-12-13 00:00:00.000;NULL;UGB ;7O ;1;35.90;35.90;0.00
251313;1632;2016-12-13 00:00:00.000;NULL;VIN ;7O ;2;72.80;72.80;0.00
251313;1633;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;40.90;40.90;0.00
251313;1634;2016-12-13 00:00:00.000;NULL;VIM ;7O ;2;64.80;64.80;0.00
251313;1635;2016-12-13 00:00:00.000;NULL;8080;7O ;1;46.90;46.90;0.00
251313;1636;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;38.90;38.90;0.00
251313;1637;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;47.90;47.90;0.00
251313;1638;2016-12-13 00:00:00.000;NULL;UGB ;7O ;1;33.90;33.90;0.00
251313;1639;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;1640;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;51.90;51.90;0.00
251313;1641;2016-12-13 00:00:00.000;NULL;UGB ;7O ;1;26.90;26.90;0.00
251313;1642;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;99.90;99.90;0.00
251313;1643;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;37.90;37.90;0.00
251313;1644;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;1;34.90;34.90;0.00
251313;1645;2016-12-13 00:00:00.000;NULL;8071;7O ;3;79.70;79.70;0.00
251313;1646;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;38.90;38.90;0.00
251313;1647;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;1;33.90;33.90;0.00
251313;1648;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;37.90;37.90;0.00
251313;1649;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;38.90;38.90;0.00
251313;1650;2016-12-13 00:00:00.000;NULL;UGB ;7O ;3;45.70;45.70;0.00
251313;1651;2016-12-13 00:00:00.000;NULL;8080;7O ;1;62.90;62.90;0.00
251313;1652;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;32.90;32.90;0.00
251313;1653;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;2;77.80;77.80;0.00
251313;1654;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;1655;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1656;2016-12-13 00:00:00.000;NULL;UGB ;7O ;1;38.90;38.90;0.00
251313;1657;2016-12-13 00:00:00.000;NULL;8071;7O ;1;46.90;46.90;0.00
251313;1658;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;37.90;37.90;0.00
251313;1659;2016-12-13 00:00:00.000;NULL;UGB ;7O ;1;22.90;22.90;0.00
251313;1660;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;46.90;46.90;0.00
251313;1661;2016-12-13 00:00:00.000;NULL;VIO ;7O ;5;121.50;121.50;0.00
251313;1662;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;1;46.90;46.90;0.00
251313;1663;2016-12-13 00:00:00.000;NULL;8071;7O ;2;68.80;68.80;0.00
251313;1664;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;1665;2016-12-13 00:00:00.000;NULL;UGB ;7O ;2;83.80;83.80;0.00
251313;1666;2016-12-13 00:00:00.000;NULL;8080;7O ;1;46.90;46.90;0.00
251313;1667;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;35.90;35.90;0.00
251313;1668;2016-12-13 00:00:00.000;NULL;8080;7O ;1;24.90;24.90;0.00
251313;1669;2016-12-13 00:00:00.000;NULL;VIN ;7O ;1;24.90;24.90;0.00
251313;1670;2016-12-13 00:00:00.000;NULL;VIO ;7O ;4;187.60;187.60;0.00
251313;1671;2016-12-13 00:00:00.000;NULL;8071;7O ;4;194.60;194.60;0.00
251313;1672;2016-12-13 00:00:00.000;NULL;UGB ;7O ;1;47.90;47.90;0.00
251313;1673;2016-12-13 00:00:00.000;5781621725;VIQ ;7O ;1;9.00;9.00;0.00
251313;1674;2016-12-13 00:00:00.000;NULL;8071;7O ;2;66.80;66.80;0.00
251313;1675;2016-12-13 00:00:00.000;NULL;8080;7O ;2;67.80;67.80;0.00
251313;1676;2016-12-13 00:00:00.000;NULL;8080;7O ;1;38.90;38.90;0.00
251313;1677;2016-12-13 00:00:00.000;NULL;8071;7O ;1;47.90;47.90;0.00
251313;1678;2016-12-13 00:00:00.000;NULL;UGB ;7O ;1;37.90;37.90;0.00
251313;1679;2016-12-13 00:00:00.000;NULL;VIO ;7O ;2;126.80;126.80;0.00
251313;1680;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;1;28.90;28.90;0.00
251313;1681;2016-12-13 00:00:00.000;NULL;8071;7O ;1;35.90;35.90;0.00
251313;1682;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;1;43.90;43.90;0.00
251313;1683;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;37.90;37.90;0.00
251313;1684;2016-12-13 00:00:00.000;NULL;8080;7O ;2;15.80;15.80;0.00
251313;1685;2016-12-13 00:00:00.000;NULL;8071;7O ;6;132.40;132.40;0.00
251313;1686;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;110.90;110.90;0.00
251313;1687;2016-12-13 00:00:00.000;NULL;VIO ;7O ;3;105.00;105.00;0.00
251313;1688;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;3;58.70;58.70;0.00
251313;1689;2016-12-13 00:00:00.000;NULL;VIM ;7O ;1;24.90;24.90;0.00
251313;1690;2016-12-13 00:00:00.000;NULL;8071;7O ;4;78.60;78.60;0.00
251313;1691;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;2;87.80;87.80;0.00
251313;1692;2016-12-13 00:00:00.000;NULL;VIO ;7O ;1;37.90;37.90;0.00
251313;1693;2016-12-13 00:00:00.000;NULL;VIM ;7O ;3;81.70;81.70;0.00
251313;1694;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;2;87.80;87.80;0.00
251313;1695;2016-12-13 00:00:00.000;NULL;8071;7O ;2;71.80;71.80;0.00
251313;1696;2016-12-13 00:00:00.000;NULL;VIM ;7O ;2;90.80;90.80;0.00
251313;1697;2016-12-13 00:00:00.000;NULL;8080;7O ;3;51.72;51.72;0.00
251313;1698;2016-12-13 00:00:00.000;NULL;VIQ ;7O ;3;108.81;108.81;0.00
251313;1699;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;33.90;33.90;0.00
251313;1700;2016-12-14 00:00:00.000;NULL;UED ;7O ;8;209.48;209.48;0.00
251313;1701;2016-12-14 00:00:00.000;NULL;UED ;7O ;1;37.90;37.90;0.00
251313;1702;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;1703;2016-12-14 00:00:00.000;NULL;UED ;7O ;1;40.90;40.90;0.00
251313;1704;2016-12-14 00:00:00.000;NULL;UED ;7O ;1;21.90;21.90;0.00
251313;1705;2016-12-14 00:00:00.000;NULL;UGB ;7O ;2;93.80;93.80;0.00
251313;1706;2016-12-14 00:00:00.000;NULL;VIN ;7O ;1;37.90;37.90;0.00
251313;1707;2016-12-14 00:00:00.000;NULL;VIL ;7O ;2;90.80;90.80;0.00
251313;1708;2016-12-14 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;1709;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;1710;2016-12-14 00:00:00.000;NULL;VIN ;7O ;1;37.90;37.90;0.00
251313;1711;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;43.90;43.90;0.00
251313;1712;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;1;33.90;33.90;0.00
251313;1713;2016-12-14 00:00:00.000;NULL;UED ;7O ;1;33.90;33.90;0.00
251313;1714;2016-12-14 00:00:00.000;NULL;UGB ;7O ;8;135.20;135.20;0.00
251313;1715;2016-12-14 00:00:00.000;NULL;VIM ;7O ;1;30.90;30.90;0.00
251313;1716;2016-12-14 00:00:00.000;NULL;8071;7O ;1;39.90;39.90;0.00
251313;1717;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;21.90;21.90;0.00
251313;1718;2016-12-14 00:00:00.000;NULL;VIM ;7O ;1;43.90;43.90;0.00
251313;1719;2016-12-14 00:00:00.000;NULL;VIM ;7O ;1;43.90;43.90;0.00
251313;1720;2016-12-14 00:00:00.000;NULL;8071;7O ;2;94.31;94.31;0.00
251313;1721;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;24.90;24.90;0.00
251313;1722;2016-12-14 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1723;2016-12-14 00:00:00.000;NULL;VIM ;7O ;3;58.70;58.70;0.00
251313;1724;2016-12-14 00:00:00.000;NULL;8071;7O ;1;39.90;39.90;0.00
251313;1725;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;2;11.80;11.80;0.00
251313;1726;2016-12-14 00:00:00.000;NULL;VIQ ;7O ;1;38.90;38.90;0.00
251313;1727;2016-12-14 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1728;2016-12-14 00:00:00.000;NULL;UED ;7O ;2;77.80;77.80;0.00
251313;1729;2016-12-14 00:00:00.000;NULL;8080;7O ;1;33.90;33.90;0.00
251313;1730;2016-12-14 00:00:00.000;NULL;8071;7O ;1;43.90;43.90;0.00
251313;1731;2016-12-14 00:00:00.000;NULL;VIN ;7O ;2;38.80;38.80;0.00
251313;1732;2016-12-14 00:00:00.000;NULL;8080;7O ;1;33.90;33.90;0.00
251313;1733;2016-12-14 00:00:00.000;NULL;VIN ;7O ;1;43.90;43.90;0.00
251313;1734;2016-12-14 00:00:00.000;NULL;VIN ;7O ;2;46.80;46.80;0.00
251313;1735;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;38.90;38.90;0.00
251313;1736;2016-12-14 00:00:00.000;NULL;VIM ;7O ;2;82.80;82.80;0.00
251313;1737;2016-12-14 00:00:00.000;NULL;UGB ;7O ;3;176.70;176.70;0.00
251313;1738;2016-12-14 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1739;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;2;39.80;39.80;0.00
251313;1740;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;49.90;49.90;0.00
251313;1741;2016-12-14 00:00:00.000;NULL;VIL ;7O ;1;26.90;26.90;0.00
251313;1742;2016-12-14 00:00:00.000;NULL;VIQ ;7O ;1;22.90;22.90;0.00
251313;1743;2016-12-14 00:00:00.000;NULL;UED ;7O ;4;55.60;55.60;0.00
251313;1744;2016-12-14 00:00:00.000;NULL;VIM ;7O ;1;37.90;37.90;0.00
251313;1745;2016-12-14 00:00:00.000;NULL;VIQ ;7O ;1;46.90;46.90;0.00
251313;1746;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;2;93.80;93.80;0.00
251313;1747;2016-12-14 00:00:00.000;NULL;8071;7O ;2;71.80;71.80;0.00
251313;1748;2016-12-14 00:00:00.000;NULL;VIM ;7O ;1;30.90;30.90;0.00
251313;1749;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;1;24.90;24.90;0.00
251313;1750;2016-12-14 00:00:00.000;NULL;VIN ;7O ;2;19.80;19.80;0.00
251313;1751;2016-12-14 00:00:00.000;NULL;VIQ ;7O ;2;66.80;66.80;0.00
251313;1752;2016-12-14 00:00:00.000;NULL;VIM ;7O ;3;61.70;61.70;0.00
251313;1753;2016-12-14 00:00:00.000;NULL;VIN ;7O ;1;49.90;49.90;0.00
251313;1754;2016-12-14 00:00:00.000;NULL;8071;7O ;1;137.90;137.90;0.00
251313;1755;2016-12-14 00:00:00.000;NULL;8080;7O ;3;96.70;96.70;0.00
251313;1756;2016-12-14 00:00:00.000;NULL;8071;7O ;1;169.90;169.90;0.00
251313;1757;2016-12-14 00:00:00.000;NULL;8071;7O ;2;78.80;78.80;0.00
251313;1758;2016-12-14 00:00:00.000;NULL;8071;7O ;2;88.80;88.80;0.00
251313;1759;2016-12-14 00:00:00.000;NULL;VIQ ;7O ;1;33.90;33.90;0.00
251313;1760;2016-12-14 00:00:00.000;NULL;VIM ;7O ;6;95.40;95.40;0.00
251313;1761;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;1;37.90;37.90;0.00
251313;1762;2016-12-14 00:00:00.000;NULL;VIM ;7O ;2;83.80;83.80;0.00
251313;1763;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;1;39.90;39.90;0.00
251313;1764;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;3;42.70;42.70;0.00
251313;1765;2016-12-14 00:00:00.000;NULL;VIM ;7O ;4;148.14;148.14;0.00
251313;1766;2016-12-14 00:00:00.000;NULL;VQQ ;7O ;1;99.90;99.90;0.00
251313;1767;2016-12-14 00:00:00.000;NULL;8080;7O ;3;115.70;115.70;0.00
251313;1768;2016-12-15 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;1769;2016-12-15 00:00:00.000;NULL;UED ;7O ;1;46.90;46.90;0.00
251313;1770;2016-12-15 00:00:00.000;NULL;UGB ;7O ;1;43.90;43.90;0.00
251313;1771;2016-12-15 00:00:00.000;NULL;VIL ;7O ;2;65.80;65.80;0.00
251313;1772;2016-12-15 00:00:00.000;NULL;UGB ;7O ;1;43.90;43.90;0.00
251313;1773;2016-12-15 00:00:00.000;NULL;UED ;7O ;1;33.90;33.90;0.00
251313;1774;2016-12-15 00:00:00.000;NULL;VIL ;7O ;1;5.00;5.00;0.00
251313;1775;2016-12-15 00:00:00.000;NULL;VIL ;7O ;1;13.00;13.00;0.00
251313;1776;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;37.90;37.90;0.00
251313;1777;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;33.90;33.90;0.00
251313;1778;2016-12-15 00:00:00.000;NULL;VIL ;7O ;1;46.90;46.90;0.00
251313;1779;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;32.90;32.90;0.00
251313;1780;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;49.90;49.90;0.00
251313;1781;2016-12-15 00:00:00.000;NULL;VIN ;7O ;2;52.80;52.80;0.00
251313;1782;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;58.90;58.90;0.00
251313;1783;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;37.90;37.90;0.00
251313;1784;2016-12-15 00:00:00.000;NULL;VIL ;7O ;1;28.90;28.90;0.00
251313;1785;2016-12-15 00:00:00.000;NULL;VIN ;7O ;2;126.80;126.80;0.00
251313;1786;2016-12-15 00:00:00.000;NULL;UGB ;7O ;2;90.80;90.80;0.00
251313;1787;2016-12-15 00:00:00.000;NULL;VIL ;7O ;1;28.90;28.90;0.00
251313;1788;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;40.90;40.90;0.00
251313;1789;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;24.90;24.90;0.00
251313;1790;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;40.90;40.90;0.00
251313;1791;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;46.90;46.90;0.00
251313;1792;2016-12-15 00:00:00.000;NULL;UGB ;7O ;2;96.80;96.80;0.00
251313;1793;2016-12-15 00:00:00.000;NULL;VIN ;7O ;2;52.80;52.80;0.00
251313;1794;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;39.90;39.90;0.00
251313;1795;2016-12-15 00:00:00.000;NULL;8071;7O ;1;37.90;37.90;0.00
251313;1796;2016-12-15 00:00:00.000;NULL;VIM ;7O ;3;42.70;42.70;0.00
251313;1797;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;110.90;110.90;0.00
251313;1798;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;30.90;30.90;0.00
251313;1799;2016-12-15 00:00:00.000;NULL;VIN ;7O ;1;99.90;99.90;0.00
251313;1800;2016-12-15 00:00:00.000;NULL;8071;7O ;3;44.70;44.70;0.00
251313;1801;2016-12-15 00:00:00.000;NULL;UGB ;7O ;2;43.80;43.80;0.00
251313;1802;2016-12-15 00:00:00.000;NULL;VIO ;7O ;1;38.90;38.90;0.00
251313;1803;2016-12-15 00:00:00.000;NULL;VIM ;7O ;3;49.70;49.70;0.00
251313;1804;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;2;98.80;98.80;0.00
251313;1805;2016-12-15 00:00:00.000;NULL;VIL ;7O ;1;99.90;99.90;0.00
251313;1806;2016-12-15 00:00:00.000;NULL;VQQ ;7O ;1;46.90;46.90;0.00
251313;1807;2016-12-15 00:00:00.000;NULL;VIO ;7O ;2;147.80;147.80;0.00
